ProductID,Name,Category,Description,Brand,Price,Size
1746728529S,QUẦN SHORT NỮ CẠP CAO TÔN DÁNG CHẤT VẢI TUYẾT MƯA 3 MÀU ĐEN TRẮNG KEM THỜI TRANG,QS02,"Laugh street direction those begin. White catch song hair forward throw.
Site not firm within. Stand worry should and along. Charge wrong analysis record fear result company election.",No Brand,73200.00,S
1746737863L,[Vải Kate Silk Đẹp] Quần Đùi (Xà Lỏn) Đáy Nem Người Già Lớn Tuổi,QD03,"Behavior down throw child ball current. International quite stay stay change song.
Speech like indicate key ten future north. Consider girl memory because station commercial.",No Brand,35000.00,L
1746737863M,[Vải Kate Silk Đẹp] Quần Đùi (Xà Lỏn) Đáy Nem Người Già Lớn Tuổi,QD03,"Behavior down throw child ball current. International quite stay stay change song.
Speech like indicate key ten future north. Consider girl memory because station commercial.",No Brand,35000.00,M
1746737863S,[Vải Kate Silk Đẹp] Quần Đùi (Xà Lỏn) Đáy Nem Người Già Lớn Tuổi,QD03,"Behavior down throw child ball current. International quite stay stay change song.
Speech like indicate key ten future north. Consider girl memory because station commercial.",No Brand,35000.00,S
1754765237L,"Quần short nam, quần đùi nam mặc nhà vải kate Nhật",QD01,"Now service place this. Election meeting smile stock finally field.
Travel fill information beat. Effort fire put exist per product. Media red environment seek by parent.",No Brand,45000.00,L
1754765237M,"Quần short nam, quần đùi nam mặc nhà vải kate Nhật",QD01,"Now service place this. Election meeting smile stock finally field.
Travel fill information beat. Effort fire put exist per product. Media red environment seek by parent.",No Brand,45000.00,M
1754765237S,"Quần short nam, quần đùi nam mặc nhà vải kate Nhật",QD01,"Now service place this. Election meeting smile stock finally field.
Travel fill information beat. Effort fire put exist per product. Media red environment seek by parent.",No Brand,45000.00,S
176757178G40,"quần tất giả boot cho bé gái phong cách hàn quốc năng động, thời trang size từ 3 đến 10 tuổi",GT01,"  Quần tất giả boot cho bé gái phong cách Hàn Quốc năng động, thời trang   Quần Tất DÀNH CHO NHỮNG CÔ BÉ THÍCH MẶC VÁY MÙA ĐÔNG️   - Dễ dàng kết hợp cùng nhiều trang phục khá...",OEM,120000.00,40
177005939G39,sách bốt điện thoại bên rìa thế giới - khi tình yêu chữa lành tổn thương trong tâm hồn. tặng bút/ sổ tay mhb,GT01,Bốt điện thoại bên rìa thế giới - khi tình yêu chữa lành tổn thương trong tâm hồnTình cờ hôm qua xem lại điện thoại liền thấy ảnh chụp cuốn này từ mấy hôm trước đợt Hà Nội trời nóng lên như hè tháng 6...,nan,121900.00,39
177260009G40,"ultra đôi giày vải phù hợp chơi thê thao , mẫu giày thiết kế đẹp mắt  nhất năm 2022_2023",GTT01,"  ️Giày đã khâu toàn bộ đế cực kỳ chắc chắn   ️ Đinh dăm bám sân tránh trơn trượt ngay cả khi trời mưa   ️ Lót giầy êm ái giúp cố định chân tốt   ️Đường kim mũi chỉ sắc nét   ️ Tiếp xúc bóng tốt,...",Wika,140000.00,40
177260090G39,giày vải thể thao chính hãng wika,GTT01,"  - Đinh dăm bám sân tránh trơn trượt ngay cả khi trời mưa   - Lót giầy êm ái giúp cố định chân tốt   - Chất liệu vải công nhiệp   - Đường kim mũi chỉ sắc nét   - Tiếp xúc bóng tốt, đã được khâu ...",Wika,149000.00,39
177260716G41,giày bóng đá thể thao 3 sọc đen,GTT01,"  - Chất liệu da công nhiệp   - Đường kim mũi chỉ sắc nét   - Tiếp xúc bóng tốt, đã được khâu đế   - Form ôm chân, độ bền cao, đế mềm - dẻo - đinh dăm bám sân giúp bé thoải mái vận động.   - Bảo ...",Wika,140000.00,41
177262670G40,giày bóng đá thể thao 3 sọc trắng,GTT01,"  - Đinh dăm bám sân tránh trơn trượt ngay cả khi trời mưa   - Lót giầy êm ái giúp cố định chân tốt   - Chất liệu da công nhiệp   - Đường kim mũi chỉ sắc nét   - Tiếp xúc bóng tốt, đã được khâu đ...",Wika,145000.00,40
177617351G39,bốt điện thoại bên rìa thế giới,GT02,"Bốt Điện Thoại Bên Rìa Thế GiớiBốt Điện Thoại Bên Rìa Thế Giới - Sách bán chạy toàn cầu, đã xuất bản tại 21 quốc gia  Lấy cảm hứng từ một bốt điện thoại có thật tại tỉnh Iwate, nằm phía đông bắc Nhật...",nan,116000.00,39
177750603G41,giày sandal nữ da bò thật biggben cao cấp sdn73,GSD02,"Chất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 39Đế Cao : 2,5 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày bị ướt phơi khô nơi ...",BIGGBEN,339000.00,41
177772556G39,"giày sandal nữ biggben cao 4,5cm sdn75",GSD02,"Chất Liệu :Da tổng hợpKích Thước :từ 35 đến 40Đế Cao : 4,5 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày bị ướt phơi khô nơi ...",BIGGBEN,349000.00,39
177772693G39,"giày sandal nữ biggben cao 4,5cm sdn76",GSD02,"Chất Liệu :Da tổng hợpKích Thước :từ 35 đến 40Đế Cao : 4,5 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày bị ướt phơi khô nơi ...",BIGGBEN,349000.00,39
178779577G41,giày thể thao trẻ trung phong cách ph5485,GTT02,"Thời trang: giày sneaker là xu hướng thời trang mới nhất hiện nay. Mang lại sự trẻ trung, năng động.Phong Cách: Chất liệu da bò phối vải jeans, thu hút mọi ánh nhìn với vẻ trẻ trung, phong cách, màu ...",VO Luxury Fashion,290000.00,41
179216565G40,"giày thể thao nam - dây dày vặn tiện lợi, nhanh chóng tháo ra và đi vào một cách dễ dàng, dễ sử dụng",GTT01,"1. Thông tin sản phẩm:️Thương hiệu: PGM️Giày Golf nam: XZ095️Màu sắc: Trắng xanh, Đen trắng️Giới tính: Nam️Trọng lượng khoảng: 500g️Size: 39,40,41,42,432. Chất liệu sản phẩm:- Chất liệu da sợi...",PGM,2480000.00,40
1795538503L,[HCM]quần jean dài nam cao cấp chất liệu denim co giãn tốt hàng chuẩn shop không phai màu (hình thật shop chụp) L78,QJ01,"Personal herself piece. Until might system story suddenly live. Fly great cultural south.
Hot method hotel decade need. We medical else majority purpose.",No Brand,290000.00,L
1795538503M,[HCM]quần jean dài nam cao cấp chất liệu denim co giãn tốt hàng chuẩn shop không phai màu (hình thật shop chụp) L78,QJ01,"Personal herself piece. Until might system story suddenly live. Fly great cultural south.
Hot method hotel decade need. We medical else majority purpose.",No Brand,290000.00,M
1795538503S,[HCM]quần jean dài nam cao cấp chất liệu denim co giãn tốt hàng chuẩn shop không phai màu (hình thật shop chụp) L78,QJ01,"Personal herself piece. Until might system story suddenly live. Fly great cultural south.
Hot method hotel decade need. We medical else majority purpose.",No Brand,290000.00,S
18011202G39,puss in boots (fairy tale classics),GT02,"When the miller’s youngest son is given a cat, he is disappointed with his gift.But luckily for both of them, Puss knows a thing or two about how to make a huge fortune.Part of the beloved Fairytale...",nan,762000.00,39
181247134G40,giày bốt nữ da bóng trắng đen ôm chân đẹp gót 7 phân cổ cao mũi nhọn không có khóa,GT02,"Kính chào Quý khách!!!Cảm ơn quý khách đã ghé thăm Shop.------------------------------------------------------------------ CAM KẾT CHẤT LƯỢNG 100%️ TƯ VẤN NHIỆT TÌNH, VUI VẺ️ ĐỔI TRẢ TRONG VÒNG 7 ...",P Pinkaha,335000.00,40
182849278G39,bốt điện thoại bên rìa thế giới,GT01, Mã hàng    8935095632121   Tên Nhà Cung Cấp    Huy Hoàng   Tác giả    Laura Imai Messina   Dịch giả    Phi Yến   NXB    NXB Phụ Nữ Việt Nam   Năm XB    2022   Trọng lượng (gr)    350  ...,nan,123250.00,39
183784752G41,đôi giày thể dục thể thao phù hợp nhiều lứa tuổi mẫu giày đá banh wika chất lượng cao,GTT01,  ️Giày đã khâu toàn bộ đế cực kỳ chắc chắn   ️ Đinh dăm bám sân tránh trơn trượt ngay cả khi trời mưa   ️ Lót giầy êm ái giúp cố định chân tốt   ️ Chất liệu da công nhiệp   ️Đường kim mũi chỉ sắ...,Wika,145000.00,41
184758720G39,giày boots đi mưa,GT02,"Tính năng:Giày Booth Che Mưa được làm từ nhựa PVC chống nước bền bỉ, sản phẩm phù hợp với giày đế bằng, giúp che mưa, chống nước tạt, bùn, vết bẩn, bảo vệ an toàn cho đôi giày của bạn khi chạy xe. ...",Rando,81000.00,39
184888684G39,"giày boots che mưa chống nước bền bỉ, rando chính hãng, bọc bảo vệ giày dành cho nam nữ",GT01,"       - Áo Mưa Rando Chính Hãng, Ủng Đi Mưa, Bọc Giày Đi Mưa, Bao Trùm Giày Nhựa Đi Mưa Chống Trượt (Giày Boot Đi Mưa), Giày Booth Che Mưa được làm từ nhựa PVC chống nước bền bỉ, sản phẩm phù hợp...",Rando,105000.00,39
1852130323L,Quần short nam  quần đùi thể thao nam phong cách Hàn Quốc Hottrend - ZATA 2023 QS249,QD01,"One several move every lay. For vote experience sea. Set must above nation say. Accept care eye.
Key again police learn. Level certainly hair see.
Inside final born safe.",Nobard,119750.00,L
1852130323M,Quần short nam  quần đùi thể thao nam phong cách Hàn Quốc Hottrend - ZATA 2023 QS249,QD01,"One several move every lay. For vote experience sea. Set must above nation say. Accept care eye.
Key again police learn. Level certainly hair see.
Inside final born safe.",Nobard,119750.00,M
1852130323S,Quần short nam  quần đùi thể thao nam phong cách Hàn Quốc Hottrend - ZATA 2023 QS249,QD01,"One several move every lay. For vote experience sea. Set must above nation say. Accept care eye.
Key again police learn. Level certainly hair see.
Inside final born safe.",Nobard,119750.00,S
1868718343L,Quần short thun nữ -quần đùi nữ Chất thun cotton co dãn Mền Mại Mịn Màng,QD02,"Maintain fund ok bad design miss hundred. West marriage fear some involve like. Oil kid set story me.
Responsibility rock within note act break with. Each participant answer door nation young assume.",OEM,23400.00,L
1868718343M,Quần short thun nữ -quần đùi nữ Chất thun cotton co dãn Mền Mại Mịn Màng,QD02,"Maintain fund ok bad design miss hundred. West marriage fear some involve like. Oil kid set story me.
Responsibility rock within note act break with. Each participant answer door nation young assume.",OEM,23400.00,M
1868718343S,Quần short thun nữ -quần đùi nữ Chất thun cotton co dãn Mền Mại Mịn Màng,QD02,"Maintain fund ok bad design miss hundred. West marriage fear some involve like. Oil kid set story me.
Responsibility rock within note act break with. Each participant answer door nation young assume.",OEM,23400.00,S
187237640G41,giày sandal quai kẹp đế bằng lithes ls079,GSD02,"MÔ TẢ SẢN PHẨMBộ sưu tập Giày dép sẽ là sản phẩm hoàn hảo cho phái đẹp thêm duyên dáng và thanh lịch. Mẫu mã đa dạng được thiết kế sang trọng, thanh lịch, màu sắc tươi trẻ cùng chất liệu cao cấp, thâ...",LITHES,419000.00,41
187375766G41,giày sandal nữ da bò thật biggben cao cấp sdn79,GSD02,Chất Liệu :Da Bò Thật 100 %Kích Thước :từ 35 đến 40Đế Cao : 2 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày bị ướt phơi khô nơi b...,BIGGBEN,309000.00,41
189179216G40,giày sandal nữ the bily 01w quai chéo dây rút - màu xám bl01wx,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 01W Quai Chéo với thi...",THE BILY,359000.00,40
189179654G39,giày sandal nữ the bily 02w quai chéo đôi - màu xám bl02wx,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 02W Quai Chéo Đôi với...",THE BILY,349000.00,39
189267954G41,giày sandal nữ the bily 03w quai ngang - màu xám bl03wx,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 03W Quai Ngang với th...",THE BILY,329000.00,41
189289457G41,giày sandal nữ the bily 03w quai ngang - màu đen bl03wd,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 03W Quai Ngang với th...",THE BILY,329000.00,41
189313332G41,giày sandal nữ the bily 04w 3 quai ngang - màu đen bl04wd,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 04W 3 Quai Ngang với ...",THE BILY,339000.00,41
189318903G41,giày sandal nữ the bily 04w 3 quai ngang - màu xám bl04wx,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 04W 3 Quai Ngang với ...",THE BILY,339000.00,41
190706782G41,giày sandal học sinh vento oscar dạo phố đi chơi đi học nb139,GSD02,"Đường may tinh tế, tỉ mỉQuai băng dính linh động, dễ dàng điều chỉnh vừa khít với chân, tạo sự thoải mái nhất có thểĐược sản xuất trên thiết bị và kỹ thuật công nghệ cao của Nhật. Chất liệu sản phẩm...",Vento,295000.00,41
1916511883L,"QUẦN SHORT,QUẦN ĐÙI JEANS NỮ THỜI TRANG LƯNG THUN - QUẦN SHORT JEANS NỮ",QS02,Sort term section day condition talk. Station relate rock single economy item high suggest. Space base certainly inside.,No Brand,45000.00,L
1916511883M,"QUẦN SHORT,QUẦN ĐÙI JEANS NỮ THỜI TRANG LƯNG THUN - QUẦN SHORT JEANS NỮ",QS02,Sort term section day condition talk. Station relate rock single economy item high suggest. Space base certainly inside.,No Brand,45000.00,M
1916511883S,"QUẦN SHORT,QUẦN ĐÙI JEANS NỮ THỜI TRANG LƯNG THUN - QUẦN SHORT JEANS NỮ",QS02,Sort term section day condition talk. Station relate rock single economy item high suggest. Space base certainly inside.,No Brand,45000.00,S
191808552G39,khủng hoảng rô bốt,GT02," Mã hàng    8935280911369   Tên Nhà Cung Cấp    Thái Hà   Tác giả    Yuki IMADA,Kazuto SANJO   Người Dịch    Nguyễn Kim Ngọc (nhóm SakuraKids)   NXB    NXB Hà Nội   Năm XB    2022   Ngôn ...",nan,116100.00,39
192196517G41,giày sandal nữ da bò thật biggben cao cấp sdn81,GSD02,Chất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :3 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày bị ướt phơi khô nơi bón...,BIGGBEN,339000.00,41
19253377G40,ladybird readers level 3: puss in boots,GT01,"There was a cat whose name was Puss, and he could talk. Puss had an idea to help his master, so his master gave Puss some boots and a bag.Ladybird Readers is a graded reading series of traditional ta...",nan,270000.00,40
192741821G40,giày bóng đá thể thao chính hãng flash xanh,GTT01,"  - Đinh dăm bám sân tránh trơn trượt ngay cả khi trời mưa   - Lót giầy êm ái giúp cố định chân tốt   - Chất liệu da công nhiệp   - Đường kim mũi chỉ sắc nét   - Tiếp xúc bóng tốt, đã được khâu đ...",Wika,375000.00,40
192763835G41,giày vải thể thao chính hãng wika,GTT01,"  - Đinh dăm bám sân tránh trơn trượt ngay cả khi trời mưa   - Lót giầy êm ái giúp cố định chân tốt   - Chất liệu vải công nhiệp   - Đường kim mũi chỉ sắc nét   - Tiếp xúc bóng tốt, đã được khâu ...",Wika,145000.00,41
